Mail_Return_Rate_CEN_2010,Tot_Population_CEN_2010
77.0,564
88.5,1427
64.900000000000006,1033
78.099999999999994,1260
85.700000000000003,825
91.700000000000003,912
72.700000000000003,1460
71.5,875
75.599999999999994,1697
79.799999999999997,1355
80.400000000000006,1517
90.200000000000003,823
81.700000000000003,1092
83.400000000000006,1464
69.799999999999997,1299
80.0,617
73.900000000000006,2239
63.600000000000001,1425
78.799999999999997,1341
79.200000000000003,2960
71.900000000000006,2718
83.0,1352
74.0,1122
77.799999999999997,1764
87.5,1076
75.700000000000003,1277
72.0,744
87.900000000000006,827
77.799999999999997,1426
76.200000000000003,1478
87.900000000000006,1704
73.900000000000006,1880
74.5,1901
85.799999999999997,1621
67.0,1585
85.5,504
96.299999999999997,374
83.700000000000003,1959
77.700000000000003,784
74.099999999999994,872
75.700000000000003,1243
59.700000000000003,2897
80.0,1223
83.900000000000006,633
83.799999999999997,2173
80.599999999999994,1063
85.5,1353
87.799999999999997,1420
74.200000000000003,1281
74.299999999999997,1940
69.200000000000003,964
83.900000000000006,1370
80.299999999999997,2043
84.700000000000003,1167
81.599999999999994,779
73.400000000000006,785
76.5,1550
87.400000000000006,2038
75.099999999999994,1171
88.900000000000006,1430
71.700000000000003,1735
85.299999999999997,1260
72.700000000000003,553
91.900000000000006,865
90.400000000000006,1189
70.0,1706
66.099999999999994,1974
74.799999999999997,2944
83.700000000000003,1284
92.799999999999997,1298
63.0,2714
66.099999999999994,1093
90.599999999999994,1191
80.099999999999994,2998
86.599999999999994,1252
66.400000000000006,692
86.5,1586
76.099999999999994,845
62.100000000000001,767
70.799999999999997,3602
83.700000000000003,1536
60.399999999999999,1156
76.900000000000006,2296
72.099999999999994,3895
60.299999999999997,617
75.099999999999994,1203
87.0,1741
86.0,1416
81.200000000000003,1754
81.0,2020
79.599999999999994,1033
78.5,2890
72.5,1319
86.0,1013
81.599999999999994,873
77.099999999999994,687
89.0,719
72.900000000000006,699
77.099999999999994,1959
63.299999999999997,290
61.799999999999997,1110
94.599999999999994,1721
77.700000000000003,1334
80.599999999999994,1060
81.700000000000003,1811
81.799999999999997,1163
73.099999999999994,2752
83.799999999999997,709
85.700000000000003,262
70.599999999999994,522
67.900000000000006,1506
83.700000000000003,3445
70.700000000000003,810
79.599999999999994,802
80.5,1818
85.0,2881
87.099999999999994,1107
79.400000000000006,633
84.700000000000003,1164
81.099999999999994,438
87.900000000000006,1051
71.299999999999997,1056
70.0,1348
63.399999999999999,1344
76.099999999999994,928
70.099999999999994,4134
85.799999999999997,976
94.799999999999997,532
85.799999999999997,1340
62.200000000000003,718
71.299999999999997,958
69.799999999999997,2192
57.700000000000003,1563
86.5,2456
76.400000000000006,1029
80.400000000000006,1697
79.700000000000003,2243
74.700000000000003,2659
76.900000000000006,813
72.099999999999994,925
69.799999999999997,1066
82.099999999999994,1196
86.5,744
71.299999999999997,932
86.5,2418
75.400000000000006,680
77.900000000000006,2981
88.200000000000003,1225
71.900000000000006,1836
74.700000000000003,1217
89.700000000000003,926
57.899999999999999,1495
57.299999999999997,1407
85.400000000000006,1525
76.0,592
85.299999999999997,620
88.700000000000003,1020
84.200000000000003,1046
68.0,1280
82.299999999999997,2607
83.0,2929
75.400000000000006,726
80.700000000000003,679
79.599999999999994,978
72.099999999999994,2941
85.900000000000006,1255
69.900000000000006,660
88.200000000000003,1737
73.700000000000003,732
83.400000000000006,1190
81.0,452
66.0,1682
81.299999999999997,883
71.900000000000006,678
71.299999999999997,1083
74.0,2239
77.599999999999994,724
84.700000000000003,715
88.200000000000003,1188
79.400000000000006,1489
85.200000000000003,1916
84.299999999999997,1071
78.700000000000003,1654
76.299999999999997,1116
79.400000000000006,609
75.400000000000006,1501
76.700000000000003,1017
90.099999999999994,986
82.099999999999994,1104
70.700000000000003,842
69.700000000000003,1295
80.599999999999994,3288
65.200000000000003,783
81.799999999999997,2456
85.299999999999997,1494
87.700000000000003,1571
75.799999999999997,1459
72.700000000000003,902
74.5,1422
89.900000000000006,1103
91.0,1229
75.200000000000003,2504
77.299999999999997,1913
89.599999999999994,604
71.799999999999997,769
76.0,2085
84.700000000000003,1066
88.900000000000006,1285
71.599999999999994,1036
85.0,1246
77.5,1377
69.400000000000006,1352
80.700000000000003,1912
67.400000000000006,2305
90.599999999999994,677
72.200000000000003,1088
82.599999999999994,834
82.200000000000003,2975
74.599999999999994,1216
85.599999999999994,685
90.0,1309
86.400000000000006,1644
87.200000000000003,2492
84.099999999999994,1876
74.0,2477
78.5,1244
88.099999999999994,726
86.299999999999997,2585
80.599999999999994,1811
86.700000000000003,989
82.099999999999994,729
82.0,1062
76.200000000000003,811
77.0,1786
93.200000000000003,296
83.799999999999997,1720
81.0,974
81.0,944
78.0,1208
83.099999999999994,1344
79.0,1696
86.200000000000003,1835
88.900000000000006,1395
76.700000000000003,709
92.400000000000006,803
86.400000000000006,1929
82.299999999999997,1518
83.5,2208
86.200000000000003,1097
60.5,1662
82.700000000000003,1277
86.200000000000003,2481
87.599999999999994,1007
91.400000000000006,1063
85.700000000000003,1436
85.099999999999994,599
76.400000000000006,1163
69.0,582
91.599999999999994,1150
61.600000000000001,1453
83.400000000000006,648
82.099999999999994,1505
84.0,2021
81.5,1290
68.099999999999994,1177
77.299999999999997,1807
79.599999999999994,1517
80.299999999999997,1771
78.099999999999994,1586
86.299999999999997,1723
80.599999999999994,1030
85.200000000000003,636
76.0,1790
61.799999999999997,753
83.0,1141
87.799999999999997,1448
72.799999999999997,1346
87.599999999999994,1512
81.799999999999997,1149
88.5,1235
81.099999999999994,1331
76.900000000000006,2121
70.799999999999997,761
86.5,594
82.299999999999997,955
78.799999999999997,1076
77.400000000000006,1805
64.200000000000003,2392
65.900000000000006,1946
84.700000000000003,3214
66.900000000000006,905
83.0,1967
80.599999999999994,866
76.700000000000003,1310
78.5,1090
79.200000000000003,701
66.299999999999997,1831
92.299999999999997,1023
83.299999999999997,587
85.900000000000006,760
81.0,1367
90.099999999999994,2055
88.599999999999994,2458
84.200000000000003,930
83.799999999999997,991
54.899999999999999,999
80.599999999999994,2131
89.599999999999994,1912
69.799999999999997,678
91.0,983
77.700000000000003,781
86.400000000000006,1597
83.299999999999997,1663
80.299999999999997,909
90.299999999999997,1332
91.5,2703
86.799999999999997,1638
87.400000000000006,757
83.799999999999997,997
88.700000000000003,794
84.400000000000006,1608
80.099999999999994,500
83.799999999999997,1025
86.400000000000006,1936
84.0,2101
85.900000000000006,932
81.799999999999997,2710
78.700000000000003,1877
91.299999999999997,652
90.0,1217
90.200000000000003,743
83.299999999999997,728
69.200000000000003,1776
73.599999999999994,1432
67.900000000000006,877
85.799999999999997,747
81.799999999999997,4096
82.700000000000003,641
77.900000000000006,2848
92.200000000000003,1477
79.400000000000006,1101
77.700000000000003,1158
80.599999999999994,1696
87.400000000000006,1035
74.299999999999997,982
88.700000000000003,1302
86.200000000000003,933
86.400000000000006,1236
80.099999999999994,1525
91.5,1399
76.599999999999994,2627
80.299999999999997,1072
86.099999999999994,1198
90.200000000000003,1062
74.599999999999994,1107
78.299999999999997,1629
85.700000000000003,2469
89.799999999999997,804
59.600000000000001,1324
77.900000000000006,1078
76.0,1027
86.400000000000006,956
87.400000000000006,1181
86.799999999999997,970
80.5,2288
92.400000000000006,1225
76.0,802
81.099999999999994,741
78.599999999999994,891
84.299999999999997,713
87.200000000000003,1267
85.0,1026
91.099999999999994,965
77.799999999999997,2062
85.299999999999997,1556
82.200000000000003,1437
80.599999999999994,1779
81.299999999999997,621
77.700000000000003,1078
90.0,1121
67.799999999999997,1613
78.900000000000006,831
75.0,1312
88.700000000000003,571
82.0,1840
72.200000000000003,1590
77.099999999999994,1756
88.400000000000006,1225
76.700000000000003,894
61.5,2510
65.799999999999997,688
78.900000000000006,946
82.799999999999997,2094
64.400000000000006,2560
69.900000000000006,1184
79.700000000000003,983
71.599999999999994,928
86.400000000000006,1296
83.700000000000003,890
66.799999999999997,1687
88.099999999999994,2453
79.200000000000003,1921
88.299999999999997,1505
79.400000000000006,1965
77.5,656
74.799999999999997,722
65.599999999999994,1472
71.599999999999994,858
74.700000000000003,751
81.799999999999997,1426
87.099999999999994,703
87.700000000000003,917
83.5,1189
73.099999999999994,1171
75.299999999999997,656
85.099999999999994,1254
88.900000000000006,2908
84.400000000000006,1099
73.799999999999997,633
86.700000000000003,1719
72.400000000000006,1300
79.5,1337
86.799999999999997,1752
75.400000000000006,940
81.799999999999997,1496
60.399999999999999,1187
74.799999999999997,1965
69.400000000000006,2201
91.5,1966
88.599999999999994,657
71.5,1766
90.200000000000003,808
86.200000000000003,3750
91.0,1463
76.099999999999994,946
75.200000000000003,1300
80.099999999999994,835
60.100000000000001,2491
72.400000000000006,1104
79.099999999999994,1708
65.900000000000006,1306
77.799999999999997,2711
83.700000000000003,827
89.599999999999994,1226
76.299999999999997,852
79.0,1565
72.200000000000003,965
80.0,1555
89.299999999999997,1305
71.799999999999997,1324
80.700000000000003,915
72.599999999999994,935
68.700000000000003,1262
84.5,1385
74.400000000000006,1039
79.0,1570
94.299999999999997,1037
89.900000000000006,2200
81.700000000000003,653
72.0,1297
91.099999999999994,1651
78.299999999999997,889
88.200000000000003,2010
77.299999999999997,817
75.799999999999997,1683
83.900000000000006,2998
87.799999999999997,1548
72.900000000000006,1634
78.200000000000003,2354
64.299999999999997,1799
82.900000000000006,1623
76.200000000000003,749
90.799999999999997,795
72.0,1048
90.0,553
72.900000000000006,1902
92.0,1321
75.900000000000006,4455
80.0,2193
82.599999999999994,1683
82.799999999999997,1771
72.200000000000003,2626
74.799999999999997,1415
89.799999999999997,1875
79.299999999999997,622
81.799999999999997,1351
71.400000000000006,1203
86.799999999999997,2789
75.099999999999994,1558
88.900000000000006,1504
80.700000000000003,1403
84.900000000000006,1543
85.700000000000003,4786
78.700000000000003,1135
78.400000000000006,1377
73.900000000000006,767
82.700000000000003,1866
85.599999999999994,581
83.0,1775
83.900000000000006,1172
64.200000000000003,759
77.5,1826
65.400000000000006,994
70.599999999999994,699
72.599999999999994,1030
74.799999999999997,1670
84.099999999999994,1847
87.400000000000006,860
87.400000000000006,1098
70.700000000000003,2135
79.799999999999997,2379
87.900000000000006,874
60.5,696
80.799999999999997,2386
86.700000000000003,994
72.900000000000006,320
80.099999999999994,2024
79.0,2077
86.0,1113
83.0,1065
80.400000000000006,906
80.900000000000006,1304
80.599999999999994,2625
81.099999999999994,889
75.900000000000006,1142
72.0,901
78.700000000000003,1162
83.400000000000006,2027
74.400000000000006,814
81.5,1535
77.799999999999997,4193
83.5,1459
88.5,1036
72.0,1686
59.700000000000003,1195
81.0,1392
80.099999999999994,780
82.5,972
75.299999999999997,1380
79.0,1158
70.400000000000006,761
57.0,3480
85.099999999999994,2782
87.0,831
100.0,664
68.200000000000003,3757
63.799999999999997,2268
79.5,1076
83.900000000000006,1143
88.700000000000003,1071
86.299999999999997,665
81.0,1228
81.0,1565
87.5,2966
67.700000000000003,696
74.5,2123
88.900000000000006,1601
91.099999999999994,849
83.5,1586
79.700000000000003,1673
83.400000000000006,558
80.400000000000006,1057
87.599999999999994,966
68.0,2265
88.0,1495
82.200000000000003,1520
64.799999999999997,655
75.799999999999997,1218
74.799999999999997,1856
65.900000000000006,758
88.799999999999997,1272
84.900000000000006,933
78.400000000000006,1107
84.200000000000003,1404
80.599999999999994,2720
74.599999999999994,1332
89.299999999999997,1005
76.900000000000006,1117
87.799999999999997,946
57.0,1198
69.700000000000003,1182
77.799999999999997,726
79.5,2434
73.0,1063
71.200000000000003,1081
74.700000000000003,2004
67.900000000000006,1497
89.0,2037
76.5,670
90.0,978
82.5,2793
87.599999999999994,1098
86.5,975
67.900000000000006,2415
83.799999999999997,1062
74.299999999999997,2216
87.400000000000006,1081
81.099999999999994,1109
66.400000000000006,729
77.599999999999994,1646
92.5,726
81.700000000000003,1298
84.0,2963
76.200000000000003,864
77.299999999999997,693
85.099999999999994,821
83.400000000000006,1196
79.799999999999997,3506
79.599999999999994,831
84.099999999999994,892
65.700000000000003,1299
72.700000000000003,1457
84.700000000000003,1394
75.900000000000006,655
86.400000000000006,2282
78.400000000000006,1082
77.599999999999994,905
79.900000000000006,1206
80.200000000000003,1638
67.200000000000003,1712
85.099999999999994,462
77.400000000000006,731
75.400000000000006,983
90.299999999999997,907
83.900000000000006,1450
86.099999999999994,898
69.900000000000006,1962
85.599999999999994,768
90.099999999999994,697
75.5,887
85.099999999999994,4583
70.599999999999994,1179
82.5,2236
81.5,1509
90.799999999999997,867
75.400000000000006,1227
77.700000000000003,1351
75.200000000000003,928
66.200000000000003,1325
69.900000000000006,770
61.0,1184
86.0,975
68.599999999999994,1720
74.200000000000003,1353
85.200000000000003,1259
54.0,1787
69.200000000000003,2406
73.700000000000003,1703
81.900000000000006,793
90.900000000000006,791
79.200000000000003,1624
76.400000000000006,1922
91.700000000000003,1335
90.0,688
81.5,1430
83.299999999999997,1081
74.799999999999997,1031
86.299999999999997,1535
83.200000000000003,904
83.900000000000006,2110
87.299999999999997,1329
77.900000000000006,2581
76.200000000000003,1715
83.400000000000006,1271
83.200000000000003,754
79.900000000000006,937
81.200000000000003,821
78.900000000000006,1243
85.5,694
72.5,2214
67.299999999999997,716
63.100000000000001,1030
74.400000000000006,736
61.799999999999997,1191
93.0,1366
79.099999999999994,2071
83.700000000000003,1379
83.400000000000006,1444
89.299999999999997,6168
90.0,987
66.400000000000006,652
45.600000000000001,898
79.599999999999994,979
84.299999999999997,1390
70.799999999999997,1076
76.099999999999994,934
73.900000000000006,773
89.299999999999997,1286
75.0,696
89.900000000000006,1923
82.700000000000003,2235
68.400000000000006,715
87.5,2924
66.599999999999994,1079
79.099999999999994,1263
89.400000000000006,1126
90.599999999999994,765
82.200000000000003,889
85.0,1348
82.700000000000003,1213
77.200000000000003,1540
93.099999999999994,819
85.799999999999997,880
72.0,3193
77.099999999999994,1433
81.700000000000003,1094
73.200000000000003,606
79.200000000000003,763
72.700000000000003,3212
75.799999999999997,1524
89.099999999999994,583
82.099999999999994,1795
82.200000000000003,1534
83.0,1935
85.099999999999994,592
70.299999999999997,1035
85.299999999999997,753
92.299999999999997,968
71.0,1195
80.900000000000006,1523
76.799999999999997,827
85.299999999999997,950
76.799999999999997,2754
72.5,2676
75.400000000000006,2894
78.900000000000006,1077
76.200000000000003,2045
82.599999999999994,1261
80.5,646
80.200000000000003,1402
87.400000000000006,1162
83.299999999999997,783
76.799999999999997,1421
86.400000000000006,1955
81.400000000000006,1364
73.799999999999997,1803
55.799999999999997,1714
76.299999999999997,323
94.400000000000006,2755
83.599999999999994,4238
77.099999999999994,1422
80.299999999999997,1947
66.299999999999997,1626
80.599999999999994,1862
68.400000000000006,2517
70.700000000000003,886
87.200000000000003,816
79.599999999999994,1233
78.700000000000003,1225
83.5,3598
70.099999999999994,1522
83.900000000000006,3766
79.400000000000006,1806
86.5,1130
81.200000000000003,2091
82.5,800
75.099999999999994,849
66.299999999999997,2464
74.599999999999994,819
82.200000000000003,1871
87.900000000000006,1372
66.700000000000003,946
61.0,1624
73.400000000000006,1118
84.400000000000006,1455
81.599999999999994,1458
90.700000000000003,723
87.599999999999994,1650
87.900000000000006,1397
87.900000000000006,1369
74.400000000000006,996
83.0,1188
71.700000000000003,1684
81.900000000000006,1101
91.299999999999997,1422
86.299999999999997,1102
80.0,942
64.0,2650
90.400000000000006,1668
88.299999999999997,1008
84.5,1410
79.900000000000006,786
82.700000000000003,745
78.5,2068
85.400000000000006,1343
86.900000000000006,2766
92.099999999999994,1309
57.799999999999997,2155
88.099999999999994,1323
73.099999999999994,887
86.599999999999994,904
77.0,897
73.400000000000006,1133
66.700000000000003,1211
73.700000000000003,1763
59.899999999999999,2019
75.599999999999994,1091
75.099999999999994,1092
64.299999999999997,3210
70.5,986
85.700000000000003,866
90.099999999999994,1310
79.200000000000003,1602
80.0,1063
84.799999999999997,1670
80.700000000000003,891
88.0,2443
85.099999999999994,1051
85.400000000000006,2140
81.599999999999994,542
76.900000000000006,1188
77.900000000000006,878
81.200000000000003,1296
86.400000000000006,917
87.200000000000003,2260
79.299999999999997,658
92.599999999999994,1077
87.799999999999997,613
74.599999999999994,722
79.400000000000006,1281
78.400000000000006,1430
75.299999999999997,1171
91.299999999999997,1174
88.0,2735
78.900000000000006,3508
78.099999999999994,1160
61.200000000000003,861
78.700000000000003,1117
78.5,1767
86.700000000000003,2316
75.599999999999994,1792
75.5,894
83.200000000000003,1312
86.099999999999994,1145
82.099999999999994,789
74.900000000000006,887
75.099999999999994,1225
81.299999999999997,831
88.099999999999994,2414
83.0,2817
86.5,1029
81.700000000000003,2387
88.299999999999997,935
94.900000000000006,2057
80.599999999999994,866
76.0,662
82.900000000000006,2897
84.400000000000006,1074
79.099999999999994,2633
71.799999999999997,919
86.799999999999997,1919
87.200000000000003,1149
90.0,909
58.0,2075
85.900000000000006,1476
89.5,853
81.599999999999994,1754
75.599999999999994,1173
82.200000000000003,1157
85.0,2608
91.400000000000006,1539
85.400000000000006,1126
87.400000000000006,1332
79.099999999999994,1819
72.0,892
85.599999999999994,1612
76.900000000000006,1052
89.799999999999997,1194
81.200000000000003,1247
83.200000000000003,1545
67.599999999999994,1239
81.200000000000003,1962
71.0,2256
88.400000000000006,2226
80.200000000000003,1351
78.900000000000006,1359
74.799999999999997,1228
72.200000000000003,2173
80.099999999999994,2179
66.0,2550
78.700000000000003,575
92.099999999999994,1179
73.599999999999994,985
67.5,627
86.0,880
81.099999999999994,1213
81.299999999999997,1040
84.599999999999994,1373
57.600000000000001,1522
70.5,646
89.200000000000003,1432
84.299999999999997,806
63.899999999999999,699
68.299999999999997,887
74.0,1898
86.700000000000003,2852
86.700000000000003,1616
79.700000000000003,708
75.200000000000003,1735
68.200000000000003,729
52.200000000000003,1352
90.900000000000006,1352
83.5,1570
83.5,921
87.299999999999997,676
83.099999999999994,1671
76.099999999999994,2144
81.0,1069
82.5,3152
58.100000000000001,1125
77.799999999999997,1349
87.0,1840
73.099999999999994,882
71.900000000000006,808
86.5,860
80.700000000000003,4709
51.299999999999997,963
51.200000000000003,1937
68.900000000000006,754
66.700000000000003,1389
74.299999999999997,845
81.400000000000006,1999
81.5,1700
94.0,1485
90.799999999999997,584
79.900000000000006,1171
82.099999999999994,1351
81.900000000000006,954
79.700000000000003,1086
82.799999999999997,2888
81.799999999999997,1094
90.0,2595
83.099999999999994,966
64.0,958
72.099999999999994,658
72.599999999999994,2544
65.799999999999997,934
90.700000000000003,1500
76.5,829
83.0,1361
90.200000000000003,1531
73.400000000000006,1294
81.599999999999994,1561
79.599999999999994,560
73.099999999999994,1065
73.099999999999994,225
68.0,691
67.900000000000006,483
87.200000000000003,653
66.299999999999997,1975
89.799999999999997,1620
84.099999999999994,1115
86.5,629
85.5,1531
65.099999999999994,1385
89.900000000000006,2627
81.400000000000006,3617
83.799999999999997,752
89.700000000000003,3905
56.899999999999999,562
83.700000000000003,1938
85.599999999999994,1909
70.599999999999994,1691
79.799999999999997,1218
85.299999999999997,1933
75.200000000000003,859
76.099999999999994,1759
85.0,848
72.200000000000003,2110
76.700000000000003,1853
62.899999999999999,767
82.099999999999994,1369
87.700000000000003,913
89.799999999999997,766
73.700000000000003,586
84.299999999999997,2736
83.5,1477
90.099999999999994,947
78.700000000000003,1253
80.400000000000006,1069
82.900000000000006,1323
64.200000000000003,1400
79.099999999999994,954
91.5,1624
81.299999999999997,1646
71.900000000000006,751
83.599999999999994,3138
83.599999999999994,1133
88.400000000000006,1140
79.700000000000003,1523
85.900000000000006,1541
77.099999999999994,1296
85.5,1878
85.200000000000003,1515
86.099999999999994,1423
56.799999999999997,1295
79.200000000000003,1590
72.0,1513
77.900000000000006,1613
76.200000000000003,945
74.700000000000003,692
83.5,5714
37.799999999999997,1057
85.700000000000003,1357
74.400000000000006,1363
76.900000000000006,2217
91.5,1840
83.5,1495
89.400000000000006,738
65.200000000000003,781
85.0,1141
63.399999999999999,1325
84.299999999999997,1872
88.0,788
81.200000000000003,1442
79.799999999999997,874
92.599999999999994,1655
75.200000000000003,919
76.099999999999994,642
61.0,2068
73.900000000000006,1033
91.700000000000003,960
74.799999999999997,1210
86.299999999999997,2536
84.799999999999997,1459
66.700000000000003,1173
66.799999999999997,1212
76.599999999999994,1022
65.599999999999994,2087
79.700000000000003,875
76.099999999999994,915
55.0,2097
85.200000000000003,938
75.0,2439
76.299999999999997,888
92.400000000000006,3447
86.400000000000006,985
69.299999999999997,605
84.5,1539
81.200000000000003,991
92.799999999999997,697
75.700000000000003,1370
85.799999999999997,1334
92.200000000000003,1188
60.200000000000003,1260
81.5,639
85.0,1642
76.0,2170
74.099999999999994,654
84.099999999999994,7794
79.400000000000006,615
86.400000000000006,995
87.599999999999994,1734
85.900000000000006,970
85.700000000000003,1894
88.200000000000003,9866
86.299999999999997,1528
83.400000000000006,2637
85.200000000000003,1617
81.799999999999997,2111
84.799999999999997,1314
70.299999999999997,1396
85.5,988
79.299999999999997,774
80.700000000000003,1115
76.299999999999997,1795
86.299999999999997,1663
71.200000000000003,688
78.200000000000003,814
74.5,930
78.599999999999994,1046
59.600000000000001,1448
89.400000000000006,2261
83.700000000000003,1454
85.400000000000006,1255
78.299999999999997,774
79.799999999999997,2015
88.099999999999994,862
72.900000000000006,1511
73.599999999999994,2190
86.900000000000006,1249
83.900000000000006,3013
77.799999999999997,920
78.099999999999994,2939
68.900000000000006,1219
76.099999999999994,1276
87.799999999999997,1137
60.5,2179
65.0,3366
63.600000000000001,470
69.5,567
85.0,1177
72.099999999999994,1252
89.599999999999994,445
78.900000000000006,1135
84.599999999999994,1731
64.799999999999997,1217
63.299999999999997,673
77.0,1799
88.599999999999994,1651
63.100000000000001,683
89.700000000000003,1599
79.5,1789
87.299999999999997,3186
76.200000000000003,1728
84.700000000000003,1364
78.0,2516
89.099999999999994,1449
83.900000000000006,2307
68.599999999999994,2034
84.5,1902
58.399999999999999,893
71.299999999999997,1845
72.400000000000006,1716
83.299999999999997,3161
84.200000000000003,1779
85.799999999999997,1123
91.5,2466
59.299999999999997,961
84.700000000000003,1837
81.5,1280
69.200000000000003,1618
72.799999999999997,1750
73.200000000000003,1584
72.599999999999994,985
77.900000000000006,1151
72.299999999999997,1475
85.0,789
82.299999999999997,977
89.599999999999994,510
85.0,799
88.5,1663
69.799999999999997,2090
77.799999999999997,1514
86.700000000000003,1543
84.299999999999997,792
82.799999999999997,1475
62.0,681
74.5,1316
85.299999999999997,1437
91.400000000000006,690
78.5,1231
78.0,1609
60.399999999999999,726
79.599999999999994,803
61.899999999999999,909
79.0,2148
79.299999999999997,969
78.599999999999994,1014
92.299999999999997,1172
85.400000000000006,750
69.799999999999997,1668
89.400000000000006,2674
75.400000000000006,665
71.099999999999994,1052
71.400000000000006,3191
77.599999999999994,2150
73.0,1016
66.700000000000003,789
83.0,560
77.400000000000006,1183
66.0,618
83.799999999999997,1683
79.0,1608
72.799999999999997,904
77.200000000000003,3213
79.299999999999997,1211
71.799999999999997,938
75.700000000000003,950
83.900000000000006,1304
68.599999999999994,1520
78.0,1801
83.299999999999997,2864
62.299999999999997,1063
77.900000000000006,1126
71.599999999999994,950
57.899999999999999,1036
79.799999999999997,901
83.099999999999994,1595
69.0,2688
78.099999999999994,936
77.099999999999994,951
71.599999999999994,2097
82.400000000000006,1042
78.900000000000006,1031
78.0,2238
91.099999999999994,1193
82.299999999999997,1903
67.5,1772
92.599999999999994,1369
78.299999999999997,648
81.299999999999997,1432
85.299999999999997,1883
84.900000000000006,945
78.5,743
67.299999999999997,1097
79.599999999999994,1006
84.599999999999994,1269
64.5,1249
81.799999999999997,967
87.599999999999994,1346
82.5,1489
80.5,1023
74.400000000000006,1663
81.0,952
71.5,1024
70.799999999999997,1781
66.299999999999997,1194
80.200000000000003,2280
84.599999999999994,3830
69.5,722
84.400000000000006,911
76.700000000000003,1697
73.799999999999997,1811
77.0,743
69.0,883
87.299999999999997,1339
78.099999999999994,882
83.700000000000003,1530
68.200000000000003,941
77.400000000000006,847
75.0,864
87.099999999999994,1295
81.700000000000003,1642
74.099999999999994,1100
85.700000000000003,898
71.400000000000006,1738
79.799999999999997,1339
82.099999999999994,4074
84.900000000000006,1708
81.200000000000003,1203
76.099999999999994,1394
76.099999999999994,2599
79.200000000000003,2063
64.299999999999997,1599
78.299999999999997,2490
83.599999999999994,2296
74.599999999999994,2745
83.799999999999997,942
77.700000000000003,1877
77.900000000000006,1591
85.099999999999994,1062
88.200000000000003,1304
66.799999999999997,1894
85.200000000000003,683
78.900000000000006,2182
87.400000000000006,3030
85.599999999999994,1321
73.200000000000003,1377
64.400000000000006,1018
82.099999999999994,1004
82.799999999999997,1555
73.900000000000006,1310
78.799999999999997,1028
86.200000000000003,1287
75.5,1254
86.200000000000003,886
83.5,926
84.700000000000003,1196
89.5,970
76.200000000000003,1456
74.200000000000003,794
69.200000000000003,2096
73.5,1976
63.100000000000001,1087
73.099999999999994,1599
85.400000000000006,693
89.5,1385
73.5,873
77.599999999999994,836
90.799999999999997,1099
93.599999999999994,1351
83.700000000000003,6047
67.799999999999997,500
55.299999999999997,1517
82.799999999999997,2001
80.400000000000006,1749
88.299999999999997,652
79.299999999999997,1802
71.799999999999997,781
71.799999999999997,1237
91.099999999999994,1681
87.200000000000003,1263
81.5,1044
84.099999999999994,1127
87.700000000000003,1198
64.299999999999997,1361
84.799999999999997,2576
78.900000000000006,1059
83.5,1088
76.5,794
85.099999999999994,997
77.400000000000006,1628
85.799999999999997,1995
76.299999999999997,1833
82.299999999999997,2264
77.099999999999994,733
82.5,868
78.900000000000006,4134
79.5,952
82.900000000000006,1088
80.900000000000006,1328
86.700000000000003,1674
80.5,1733
82.099999999999994,846
87.599999999999994,1153
68.299999999999997,1666
78.400000000000006,3749
78.799999999999997,628
72.200000000000003,1165
75.200000000000003,2045
90.799999999999997,728
84.599999999999994,1870
84.200000000000003,687
78.200000000000003,5025
74.799999999999997,1393
89.0,985
65.5,1407
71.299999999999997,2286
82.599999999999994,1356
84.200000000000003,915
78.799999999999997,1644
77.599999999999994,784
77.299999999999997,1447
82.5,941
68.400000000000006,3034
78.099999999999994,925
84.700000000000003,1885
77.0,1027
87.299999999999997,973
78.799999999999997,679
56.0,480
90.099999999999994,812
74.400000000000006,1697
74.400000000000006,812
80.099999999999994,3146
78.799999999999997,1357
79.799999999999997,1430
88.900000000000006,6149
86.5,2245
81.799999999999997,1169
81.900000000000006,799
76.5,1576
69.700000000000003,1021
79.099999999999994,664
88.599999999999994,1954
80.299999999999997,944
81.400000000000006,1637
85.799999999999997,3137
71.0,1399
79.799999999999997,1034
81.900000000000006,2628
70.599999999999994,1333
68.5,872
71.599999999999994,885
76.0,658
78.0,1342
78.799999999999997,1721
89.0,749
86.299999999999997,1557
78.099999999999994,1788
78.099999999999994,678
76.900000000000006,1556
71.400000000000006,1685
81.0,2796
79.200000000000003,1746
74.400000000000006,1331
91.0,1989
90.900000000000006,2115
80.400000000000006,829
71.099999999999994,1716
80.799999999999997,2263
80.5,2796
86.400000000000006,2401
88.299999999999997,2497
60.799999999999997,3181
37.399999999999999,1521
87.5,628
86.900000000000006,1445
64.400000000000006,942
90.0,1618
80.0,710
65.700000000000003,1868
70.400000000000006,883
88.400000000000006,1515
77.799999999999997,2244
84.5,1844
47.399999999999999,1516
79.400000000000006,1100
71.700000000000003,1782
86.599999999999994,1083
87.0,2179
82.099999999999994,4264
90.700000000000003,691
74.400000000000006,1629
82.799999999999997,2225
81.299999999999997,1495
71.099999999999994,1672
70.599999999999994,1095
75.299999999999997,960
80.099999999999994,2543
84.700000000000003,2385
82.299999999999997,1020
73.900000000000006,944
78.099999999999994,2963
78.0,748
83.700000000000003,1840
88.799999999999997,909
82.900000000000006,1432
61.299999999999997,1360
